start_time,end_time,FILE-CREATE,FILE-DELETE,FILE-MODIFY,FILE-READ,FILE-WRITE,FILE-RENAME,PROCESS-CREATE,PROCESS-OPEN,PROCESS-TERMINATE,REGISTRY-ADD,REGISTRY-EDIT,REGISTRY-REMOVE
20:21:01,20:23:29,0.8970271787128556,0.8679263799381536,0.890526627550388,0.7044083701524297,0.5731810339548811,0.8614888644193928,0.382206688782718,0.03970251383566725,0.0011672825290724997,0.8514278005014344,0.8476466502640938,0.6361420582178219
20:21:01,20:23:33,0.990345902754491,0.8876860343472133,0.864701656214494,0.9767618469386421,0.8394648895305745,0.8650450464356425,0.4667527819037396,0.5168682651065741,0.7565953122775371,0.8521817392419053,0.8484206507295879,0.63818628184525
20:22:27,20:23:35,0.5500789169344629,0.670971162089649,0.6385882441321633,0.40054165512745543,0.39797089741112734,0.6812602339864178,0.6491131139263092,0.9458441407231206,0.5841392023813758,0.852924318534884,0.8491829766183085,0.6401965463200947
20:22:44,20:23:15,0.634098601217921,0.7127413303342456,0.7173943108550407,0.49306899359444034,0.4749250445229909,0.7307283913789602,0.2715378393571988,0.2520990188427752,0.4065456476495264,0.8536558207240008,0.8499339184189818,0.6421737784991506
20:22:50,20:23:19,0.810659213980478,0.8309637867846495,0.878133798480621,0.6895664435489051,0.6119350023517391,0.8162569014611958,0.8455324420080883,0.7364369261943855,0.658695870936515,0.8543765184270786,0.8506737566034297,0.644118870323749
20:22:40,20:23:22,0.5091940685060918,0.6512938773791561,0.6340296672104808,0.3854474689637476,0.3895413521753721,0.6571987134855068,0.6449271246053434,0.8683907877940162,0.28423167571163543,0.8550866749625665,0.8514027620662268,0.6460326804870402
20:23:12,20:23:42,0.5731796759121384,0.7011585842083203,0.6331981742931583,0.41324485519598086,0.40522933224819946,0.7162629324786542,0.5181942800288866,0.6639694394248017,0.9716112043712006,0.8557865447533679,0.8521211965410092,0.6479160360053244
20:23:16,20:23:29,0.845152440524982,0.8307051103779417,0.9063800149558285,0.7556513819698041,0.7188004766209768,0.81460135297562,0.5134926864139278,0.36492785305085196,0.3246478367815119,0.8564763737094314,0.8528293129948858,0.6497697336998951
20:23:20,20:23:32,0.8239799561770733,0.8036170465100898,0.8210804677666137,0.5824962355820806,0.43649231196219707,0.838687150101753,0.8353107038485261,0.9774000537206526,0.7986196339074927,0.8571563995904323,0.8535273560022894,0.651594541595302
20:22:54,20:23:49,0.7477341555110177,0.8045554385779803,0.7874457773287793,0.608536932892418,0.5752102954298026,0.7829368624464854,0.5431239917564727,0.2677907756976998,0.13439736049880846,0.8578268523497445,0.8542155620995358,0.6533912002395594
20:23:29,20:23:56,0.732276008106882,0.8155291279442101,0.7309702946958505,0.5594837675943174,0.5261503712640818,0.7958700339127862,0.9766943513258859,0.959763761740561,0.9476218809541328,0.8584879544608388,0.8548941601212425,0.6551604239513522
20:23:33,20:23:58,0.8813387895011817,0.8669451647469582,0.9844932949235112,0.7779786251906462,0.6291496850351681,0.8568411647822436,0.5073448050463163,0.28386749308751313,0.1830872120212752,0.8591399212271664,0.8555633715197111,0.6569029019989636
20:23:35,20:23:39,0.8420651016245899,0.849260931834416,0.8722741845717206,0.760755689236734,0.7650531868267076,0.8357567354191409,0.600484873500291,0.4721256018547919,0.43878199261057027,0.8597829610764829,0.8562234106682598,0.6586192997152809
20:23:15,20:24:08,0.7810973278453097,0.821385084869394,0.8093127261326323,0.6391342918856462,0.596168499012963,0.8026207831174166,0.7064893894853788,0.4895682598867501,0.34984773376077394,0.8604172758405568,0.8568744851494756,0.6603102595529116
20:23:19,20:23:43,0.9990859078863314,0.8857354765039389,0.988008515433165,0.85602503988865,0.7310424697856914,0.9375017086350519,0.6656891961045273,0.6233387630852383,0.6761019093784675,0.8610430610210837,0.8575167960292498,0.6619764020831842
20:23:22,20:23:46,0.6606315247972891,0.783422272788926,0.8292593633269216,0.5821199513540529,0.5081797238298105,0.7570977464245077,0.3979636001028891,0.461762016601174,0.741135470038452,0.8032019088987685,0.9815798242606217,0.7496565081407305
20:23:42,20:23:49,0.6739667804345635,0.753621169645583,0.7034133470212498,0.5075007927642174,0.4945504406588497,0.7219623543078919,0.3247284485551385,0.31726290945912927,0.4874215182325401,0.8627981693773428,0.8573850790074369,0.6643912648379751
20:23:29,20:23:56,0.7240323509028133,0.8146286408067371,0.7655534339378411,0.5822937232836352,0.5404238251793829,0.7938938957384212,0.2939326833606193,0.34079441358372664,0.6203617778617178,0.8633970853223747,0.8580085681414058,0.6659913006952567
20:23:32,20:24:27,0.5800530640273254,0.7080684861295616,0.6834092589170131,0.4664349351130048,0.480024507737959,0.6685578331705164,0.21524915384063248,0.2730104390110677,0.60134944628649,0.8639882274532602,0.858623952494278,0.6675687220242736
20:23:49,20:24:05,0.6906667900819059,0.969929621884029,0.5607670985938651,0.5910033900702922,0.791453110519911,0.843759161023734,0.34062560852686685,0.3500671597360845,0.5471934116708541,0.8645717624672384,0.8592314061129775,0.6691240553125009
20:23:56,20:24:28,0.7418699319564299,0.8057532627689563,0.8247366682204305,0.6248553583472378,0.566546279450717,0.7824260633848132,0.25212852123821516,0.2723626127829286,0.503490158153048,0.8350566808304016,0.9416702895472138,0.7143148129717294
20:23:58,20:24:34,0.23657057948148452,0.6513159102054671,0.17229621865171119,0.15653846838301932,0.4692021880985129,0.5789290629036599,0.488435413699023,0.42516594377517825,0.4842359330886665,0.8659751540395315,0.8597343567435014,0.6717532636970334
20:23:39,20:24:53,0.24894734096571258,0.3869778555313923,0.011674754452246638,0.0108696435353135,0.12805149746445488,0.19415305027938068,0.856089231440188,0.9209167782275858,0.6202070791344366,0.8665356989792348,0.8603220102988378,0.6732475874270059
20:24:08,20:25:04,0.002317210478973708,0.11627452683876638,0.709777807052927,0.5888466179511034,0.917813630773985,0.7941874143308136,0.46498392171640957,0.3173794023356522,0.27672319252465627,0.9715249258315959,0.8299550093954415,0.8546259168887373
20:23:43,20:25:03,0.0037820536456991682,8.144952716948595e-06,0.7272146950730098,0.3806503884570598,0.8512441222957814,0.43281923617196605,0.7981675882794967,0.5448589935445114,0.34545676886322974,0.8663284171022974,0.8617354668284862,0.6746029268406077
