start_time,end_time,FILE-CREATE,FILE-DELETE,FILE-MODIFY,FILE-READ,FILE-WRITE,FILE-RENAME,PROCESS-CREATE,PROCESS-OPEN,PROCESS-TERMINATE,REGISTRY-ADD,REGISTRY-EDIT,REGISTRY-REMOVE
11:25:49,11:37:40,0.033,0.003,0.2445,0.0421,0.1177,0.0147,0.004,0.5334,0.0042,0.0,0.0034,0.0
11:26:47,11:38:03,0.0318,0.0032,0.2492,0.0584,0.1109,0.0139,0.0045,0.5181,0.0047,0.0001,0.005,0.0002
11:27:48,11:37:43,0.0323,0.0038,0.2416,0.0519,0.1131,0.0137,0.0035,0.531,0.0038,0.0005,0.0042,0.0006
11:28:00,11:39:00,0.0325,0.0032,0.2366,0.039,0.1122,0.0142,0.0036,0.5488,0.0039,0.0,0.006,0.0
11:30:32,11:39:11,0.0307,0.0033,0.2328,0.0651,0.1083,0.0135,0.0046,0.5329,0.0049,0.0001,0.0038,0.0
11:32:16,11:40:08,0.0321,0.0031,0.2373,0.0401,0.1124,0.0143,0.0037,0.5498,0.0039,0.0,0.0033,0.0
11:33:17,11:41:06,0.0342,0.003,0.2437,0.0408,0.1177,0.0151,0.004,0.5339,0.0042,0.0,0.0034,0.0
11:34:00,11:42:00,0.0331,0.0052,0.2422,0.0492,0.1145,0.0143,0.004,0.5272,0.0044,0.0004,0.0049,0.0006
11:35:11,11:43:05,0.0321,0.003,0.2423,0.0607,0.1144,0.0142,0.0043,0.5212,0.0044,0.0,0.0034,0.0
11:36:20,11:43:00,0.0309,0.0035,0.2339,0.0507,0.1087,0.0135,0.0037,0.5476,0.0041,0.0,0.0034,0.0
11:37:40,11:44:31,0.0329,0.0031,0.2446,0.0425,0.1183,0.0147,0.0037,0.5327,0.0041,0.0,0.0034,0.0
11:38:03,11:46:00,0.0346,0.003,0.2512,0.0408,0.1228,0.0156,0.0039,0.5206,0.004,0.0,0.0035,0.0
11:37:43,11:48:12,0.0342,0.003,0.2482,0.0414,0.1209,0.0154,0.0039,0.5249,0.0045,0.0,0.0036,0.0
