start_time,end_time,FILE-CREATE,FILE-DELETE,FILE-MODIFY,FILE-READ,FILE-WRITE,FILE-RENAME,PROCESS-CREATE,PROCESS-OPEN,PROCESS-TERMINATE,REGISTRY-ADD,REGISTRY-EDIT,REGISTRY-REMOVE
12:53:16,12:58:48,0.0183,0.0188,0.0759,0.1042,0.0553,0.0078,0.0086,0.6956,0.0093,0.0005,0.0048,0.0009
12:53:41,12:59:13,0.0183,0.0188,0.075,0.0993,0.0532,0.0078,0.009,0.7028,0.0096,0.0005,0.0048,0.0009
12:54:14,12:59:18,0.0181,0.0188,0.0756,0.1027,0.0538,0.0077,0.0078,0.7009,0.0084,0.0005,0.0048,0.0009
12:57:00,12:59:02,0.0183,0.0188,0.0748,0.0989,0.0539,0.0078,0.0079,0.7049,0.0085,0.0005,0.0048,0.0009
12:58:14,12:59:23,0.0182,0.0188,0.074,0.0938,0.0526,0.0078,0.0077,0.7126,0.0083,0.0005,0.0048,0.0009
12:58:32,12:59:09,0.0182,0.0188,0.0744,0.0977,0.0542,0.0077,0.0076,0.7069,0.0083,0.0005,0.0048,0.0009
12:58:37,12:59:26,0.0181,0.0188,0.0734,0.0922,0.0526,0.0077,0.0077,0.7152,0.0081,0.0005,0.0048,0.0009
12:58:54,12:59:29,0.0183,0.0188,0.0748,0.0967,0.0535,0.0078,0.008,0.7071,0.0088,0.0005,0.0048,0.0009
12:59:00,12:59:31,0.0181,0.0188,0.0744,0.0949,0.0528,0.0077,0.0082,0.7103,0.0086,0.0005,0.0048,0.0009
12:59:03,12:59:34,0.0182,0.0188,0.0743,0.0969,0.053,0.0078,0.0075,0.709,0.0083,0.0005,0.0048,0.0009
12:58:48,12:59:21,0.0183,0.0188,0.075,0.0971,0.0538,0.0077,0.0079,0.7069,0.0083,0.0005,0.0048,0.0009
12:59:13,12:59:39,0.0182,0.0188,0.0752,0.1009,0.0542,0.0078,0.0077,0.7027,0.0083,0.0005,0.0048,0.0009
12:59:18,12:59:27,0.0181,0.0188,0.0744,0.1001,0.053,0.0077,0.0075,0.706,0.0082,0.0005,0.0048,0.0009
12:59:02,12:59:44,0.0183,0.0188,0.074,0.096,0.0532,0.0078,0.0075,0.7101,0.0081,0.0005,0.0048,0.0009
12:59:23,12:59:33,0.0182,0.0188,0.0741,0.0993,0.0526,0.0077,0.0081,0.7064,0.0086,0.0005,0.0048,0.0009
12:59:09,12:59:36,0.0182,0.0188,0.0741,0.0966,0.0532,0.0078,0.0077,0.7091,0.0083,0.0005,0.0048,0.0009
12:59:26,12:59:38,0.0181,0.0188,0.0742,0.0961,0.0528,0.0077,0.0077,0.7101,0.0083,0.0005,0.0048,0.0009
12:59:29,12:59:55,0.0183,0.0188,0.0747,0.0965,0.0535,0.0078,0.0075,0.7085,0.0082,0.0005,0.0048,0.0009
12:59:31,12:59:46,0.0182,0.0188,0.0742,0.0967,0.0528,0.0077,0.0079,0.7091,0.0084,0.0005,0.0048,0.0009
12:59:34,12:59:48,0.0182,0.0188,0.0753,0.0997,0.0542,0.0078,0.0078,0.7033,0.0085,0.0005,0.005,0.0009
12:59:21,12:59:54,0.0183,0.0188,0.0739,0.0972,0.0528,0.0078,0.0071,0.7102,0.0077,0.0005,0.0048,0.0009
12:59:39,12:59:59,0.0183,0.0188,0.0756,0.0956,0.0547,0.0078,0.0071,0.7082,0.0077,0.0005,0.0048,0.0009
12:59:27,13:00:16,0.0187,0.0188,0.0853,0.0996,0.0539,0.0079,0.0072,0.6938,0.0077,0.0006,0.0055,0.001
12:59:44,13:01:04,0.0211,0.0196,0.0845,0.1066,0.0635,0.0087,0.0069,0.6736,0.0075,0.0009,0.0057,0.0014
12:59:47,13:01:39,0.0202,0.0194,0.0824,0.1051,0.0592,0.0086,0.009,0.6791,0.0096,0.0005,0.0057,0.0012
12:59:36,13:01:36,0.0184,0.0188,0.0756,0.1096,0.0539,0.0078,0.0081,0.6926,0.0087,0.0005,0.0051,0.0009
12:59:38,13:01:42,0.0183,0.0188,0.0747,0.0982,0.0543,0.0078,0.0075,0.7061,0.0081,0.0005,0.0048,0.0009
12:59:55,13:02:07,0.0186,0.0188,0.0762,0.0972,0.0541,0.008,0.0083,0.7033,0.0089,0.0005,0.0052,0.0009
12:59:46,13:02:09,0.0183,0.0188,0.0747,0.0984,0.0543,0.0077,0.0081,0.7043,0.009,0.0005,0.005,0.0009
12:59:48,13:01:58,0.0181,0.0188,0.0749,0.1004,0.0529,0.0078,0.0081,0.7044,0.0084,0.0005,0.0048,0.0009
12:59:54,13:02:16,0.0183,0.0188,0.0745,0.0962,0.0534,0.0078,0.0084,0.7073,0.0091,0.0005,0.0048,0.0009
12:59:59,13:02:18,0.0183,0.0188,0.0751,0.1021,0.0538,0.0078,0.0078,0.7018,0.0083,0.0005,0.0048,0.0009
13:00:16,13:02:21,0.0181,0.0188,0.0743,0.096,0.0526,0.0077,0.0083,0.709,0.009,0.0005,0.0048,0.0009
13:01:04,13:02:09,0.0183,0.0188,0.0744,0.0989,0.054,0.0077,0.0079,0.7054,0.0084,0.0005,0.0048,0.0009
13:01:39,13:02:11,0.0181,0.0188,0.0748,0.0969,0.053,0.0078,0.0077,0.7084,0.0083,0.0005,0.0048,0.0009
13:01:36,13:02:13,0.0183,0.0188,0.0744,0.0994,0.0537,0.0078,0.0079,0.705,0.0085,0.0005,0.0048,0.0009
13:01:42,13:02:32,0.0182,0.0188,0.075,0.1014,0.0528,0.0077,0.0083,0.7027,0.0089,0.0005,0.0048,0.0009
13:02:07,13:02:17,0.0182,0.0188,0.0746,0.0972,0.0533,0.0078,0.0077,0.7079,0.0083,0.0005,0.0048,0.0009
13:02:09,13:02:39,0.0182,0.0188,0.074,0.0952,0.0533,0.0078,0.0083,0.7092,0.009,0.0005,0.0048,0.0009
13:01:58,13:02:42,0.0182,0.0188,0.0751,0.1023,0.0532,0.0077,0.0079,0.7022,0.0084,0.0005,0.0048,0.0009
13:02:16,13:02:44,0.0183,0.0188,0.0744,0.0953,0.0541,0.0078,0.0078,0.7088,0.0085,0.0005,0.0048,0.0009
13:02:18,13:02:43,0.0181,0.0188,0.0749,0.0977,0.0532,0.0077,0.0084,0.7061,0.0089,0.0005,0.0048,0.0009
13:02:21,13:02:30,0.0183,0.0188,0.0744,0.0958,0.0534,0.0078,0.0077,0.7091,0.0085,0.0005,0.0048,0.0009
13:02:09,13:02:53,0.0181,0.0188,0.0744,0.0995,0.0528,0.0077,0.0078,0.7064,0.0083,0.0005,0.0048,0.0009
13:02:11,13:02:56,0.0183,0.0188,0.0743,0.0955,0.0536,0.0078,0.0081,0.7086,0.0088,0.0005,0.0048,0.0009
13:02:13,13:02:37,0.0183,0.0188,0.0752,0.1015,0.0541,0.0078,0.0076,0.7024,0.0081,0.0005,0.0048,0.0009
13:02:32,13:03:01,0.0181,0.0188,0.0739,0.0951,0.0526,0.0077,0.0076,0.7117,0.0083,0.0005,0.0048,0.0009
13:02:17,13:03:04,0.0182,0.0188,0.0745,0.0975,0.0534,0.0077,0.0082,0.707,0.0085,0.0005,0.0048,0.0009
13:02:39,13:02:46,0.0182,0.0188,0.0742,0.0978,0.054,0.0078,0.0071,0.7077,0.008,0.0005,0.005,0.0009
13:02:42,13:02:49,0.0183,0.0188,0.0748,0.0989,0.0534,0.0077,0.007,0.7074,0.0075,0.0005,0.0048,0.0009
13:02:45,13:02:53,0.0186,0.0188,0.0746,0.093,0.0529,0.0078,0.0071,0.7133,0.0077,0.0005,0.0048,0.0009
13:02:48,13:02:58,0.0182,0.0188,0.0745,0.0953,0.0543,0.0078,0.007,0.7103,0.0076,0.0005,0.0048,0.0009
