file-execve,file-access,file-open,file-fstat,file-mmap2,file-close,file-read,file-stat,file-write,file-unlink,file-bind,file-listen,file-chmod,file-connect,file-writev,file-recv,file-ftruncate,file-sendmsg,file-send,file-recvmsg,file-accept,file-sendto,file-recvfrom,file-truncate,process-clone,process-waitpid
0.6151958188224385,0.5510404899568826,0.300113029950197,0.3244545460092962,0.4024385910022197,0.3091870171162316,0.7995631431643542,0.4305067342743738,0.7185925807790072,0.8444265179592392,0.7604816684297138,0.8610940997595189,0.8843409131935662,0.6267402693952464,0.6702339779915081,0.023869029831969,0.8610940997595189,0.0087280130019273,0.6378264957292163,0.6439509520039506,0.8238821313987965,0.7671297563130794,0.7430346896468671,0.0,0.5990114417985306,0.583518841064397
0.6173865380348971,0.5537086529483521,0.3050495194972722,0.3291525389353724,0.4063857245069449,0.314034659250896,0.8645623715879047,0.4341945858474512,0.7700119654702542,0.8452176551351305,0.7617394675307614,0.8617970387034113,0.8849227519135701,0.6288496978603192,0.6720490202366118,0.0174831374208683,0.8617970387034113,0.0126322461278376,0.6398591305488104,0.6459416875710031,0.8247837828712046,0.7683490036395335,0.7443951613180042,0.0,0.6013184463450538,0.5859397549830416
0.6195404121534445,0.5563301488913674,0.3098900079818971,0.3337591247015063,0.4102577669288398,0.3187879558442215,0.8598433201076883,0.4378132192802244,0.7712027878180194,0.8459968478038744,0.7629776744896062,0.86248941516861,0.8854958983116503,0.6309238904749205,0.6738344885049992,0.0225484164439142,0.86248941516861,0.0146449839263675,0.6418580317925977,0.6478995017580225,0.8256717318428088,0.7695493140015011,0.7457342740465907,0.0,0.6035862706159478,0.5883191644510215
0.6216584583514602,0.5589063119355848,0.3146372222472093,0.3382769844276216,0.4140569861491425,0.3234496244477631,0.8281447815159388,0.4413647165769361,0.7447460732994156,0.8467643934489484,0.7641967922800901,0.8631714909982675,0.8860605666535619,0.6329638138668882,0.6755911754484749,0.0330828338366488,0.8631714909982675,0.0181553967298351,0.6438241193216927,0.6498252893179619,0.8265463217671658,0.770731172199161,0.7470525803476866,0.0,0.6058160059043707,0.5906582353662337
0.6237416550832995,0.5614384238911554,0.3192938070847104,0.3427087071107453,0.4177855600125189,0.3280222958461076,0.7967375733092088,0.4448510761293633,0.7186188334161085,0.8475205792863472,0.7653973059969976,0.8638435190391087,0.8866169638839343,0.6349703980794204,0.6773198443592514,0.044703000360333,0.8638435190391087,0.0237423048097022,0.6457582783743621,0.6517199114285808,0.8274078841696406,0.7718950458460638,0.7483506129516873,0.0,0.6080087016312965,0.5929580885570527
0.6257909439505085,0.5639277168140493,0.3238623257718764,0.3470567920854455,0.4214455805197543,0.3325085154346037,0.6518501768615965,0.44827421677391,0.6008799900726141,0.8482656827156423,0.7665796836643253,0.8645057435349002,0.8871652899447489,0.6369445383254505,0.6790212305502735,0.0766353887663215,0.8645057435349002,0.0757820194976017,0.6476613612180689,0.7267303906196154,0.8282567391746212,0.7730413861440757,0.7496288857050899,0.0,0.610165367377691,0.5952198019834096
0.6278072314597776,0.5663753754387302,0.3283452610301876,0.3513236516136182,0.4250390578175258,0.3369107448921873,0.0222222394409443,0.4516359816291309,0.0316414682515591,0.8489999717470655,0.7677443769993701,0.8651584004991009,0.8877057380770337,0.638887096640695,0.6806960426572322,0.4668436740476518,0.8651584004991009,0.5616866922000567,0.6495341887065207,0.6546203992002877,0.8290931960045365,0.7741706286160679,0.7508878944216868,0.0,0.6122869747981396,0.5974444128088372
0.6297913906799479,0.5687825394685737,0.3327450163147332,0.3555116135582921,0.4285679239928186,0.3412313640791091,0.0312318172910357,0.4549381417256168,0.0431517481284819,0.849723705406104,0.7688918221354593,0.8658017180679671,0.8882384951068425,0.6407989034421959,0.6823449638674571,0.5568883438989605,0.8658017180679671,0.5641277165778407,0.8216715716658505,0.6564314339536357,0.8299175534524472,0.7752831937990468,0.7521281176873726,0.0,0.614374459423948,0.599632919352254
0.6317442628048151,0.5800966452005191,0.3427879000491449,0.3596229241047355,0.432034036679799,0.3592286934202922,0.0317842972262312,0.4640939360138807,0.0430040567985374,0.8504371341169954,0.7700224403059408,0.8664359168353286,0.8887637417164458,0.6426807589986454,0.6839686530804675,0.4720095728225593,0.8664359168353286,0.5665286730907231,0.6514463181983263,0.6582143516537132,0.8307301003298424,0.776379487900223,0.7533500176215204,0.0,0.6164287223631413,0.6017862829275926
0.6336666586279656,0.5733720273500829,0.3450455756915063,0.3920693069730971,0.5059269533072732,0.3774735723342817,0.0387099271269897,0.4732227855909179,0.0513458995368327,0.8511405000664078,0.7711366384918628,0.8670612101701323,0.8892816527016414,0.8049729467074758,0.6855677460046319,0.4750854329899425,0.8670612101701323,0.5688906384201808,0.8251198024087754,0.6599698704565056,0.8315311158911676,0.7774599034183383,0.7545540405976723,0.0,0.6184506319042125,0.6039054295787389
0.6355593599354021,0.7076962590389545,0.8710067681580025,0.9429983365370582,0.5844668652957072,0.7924066630589501,0.6873433805356441,0.5007736787711841,0.717923732142107,0.7418200499703222,0.7722348100355954,0.8676778045178077,0.889792397216028,0.9757892114080572,0.0003954623068893,0.5756583220911393,0.8676778045178077,0.581182113666353,0.0,0.0320589823391903,0.8323208702364973,0.7785248197323973,0.7557406179260773,0.0,0.6204410250299639,0.6059912517167174
0.6374231208213159,0.5764873385252598,0.3439255401605998,0.3646709518731628,0.4334565313327685,0.352237074148086,0.1718475122332625,0.4668509944349241,0.1872905675681337,0.8489055428294843,0.7733173352224914,0.8682858996864062,0.8902961390029933,0.6434258562982611,0.6788444418405313,0.479870161265687,0.8682858996864062,0.573383966582246,0.0,0.0012053147769703,0.8330996246936706,0.7795746036598139,0.7569101665004501,0.9236963579566038,0.6224007088472927,0.6080446096655012
0.0029415463574002,0.6824982972125242,0.5708916630452265,0.2445673075251784,0.8417082884606568,0.7077494899334653,0.6796742002002736,0.7860628774925011,0.8994892899599012,0.0,0.7743845818325332,0.8688856891184273,0.8907930366161498,0.7249525272808506,0.6804305420108472,0.5581661176781727,0.8688856891184273,0.5756358314930425,0.0003819083259719,0.1896397861904215,0.0163771040964384,0.7806096099858204,0.7580630894111351,0.9240398009308716,0.624330461938359,0.320653155635529
0.6319202087585143,0.5797915805726988,0.2352928940455132,0.0586123403168321,0.5072397101111874,0.9488389459583262,0.4882187492679546,0.2983759571483186,0.3356805715078482,0.8377256497707481,0.7754369056637782,0.869477360149157,0.8912832436289075,0.6461761664435794,0.681993420578167,0.4847563027190529,0.869477360149157,0.577852617253332,0.7246390116571295,0.6382189988902409,0.8209171391374361,0.7816301819658811,0.7591997765267229,0.9243786480064116,0.6262310356381682,0.6038731482138435
