start_time,end_time,FILE-CREATE,FILE-DELETE,FILE-MODIFY,FILE-READ,FILE-WRITE,FILE-RENAME,PROCESS-CREATE,PROCESS-OPEN,PROCESS-TERMINATE,REGISTRY-ADD,REGISTRY-EDIT,REGISTRY-REMOVE
11:25:47,11:34:38,0.034375,0.00475,0.192125,0.06075,0.11425,0.013875,0.00425,0.562125,0.0045,0.000625,0.00725,0.001125
16:18:00,11:36:13,0.034625,0.00475,0.18275,0.063125,0.119,0.014625,0.0045,0.56275,0.004625,0.000625,0.0075,0.001125
11:25:47,11:37:27,0.033625,0.00475,0.212625,0.06675,0.111875,0.013875,0.004875,0.537875,0.004625,0.000625,0.007375,0.001125
11:27:25,11:37:27,0.031625,0.00475,0.16825,0.103125,0.10625,0.012375,0.004375,0.555875,0.004625,0.000625,0.007,0.001125
11:27:54,11:38:15,0.033,0.00525,0.1755,0.0705,0.1105,0.01325,0.00475,0.573375,0.004875,0.000625,0.00725,0.001125
11:28:01,11:39:26,0.033375,0.0055,0.177,0.0815,0.109875,0.013375,0.004625,0.560875,0.004625,0.000625,0.0075,0.001125
11:29:01,11:39:45,0.031,0.00475,0.195,0.10925,0.1035,0.0125,0.00475,0.5255,0.005,0.000625,0.007,0.001125
11:31:26,11:39:35,0.03,0.00475,0.164625,0.118875,0.10075,0.012125,0.004,0.552,0.004125,0.000625,0.007,0.001125
11:33:03,11:40:03,0.03525,0.006,0.168375,0.102,0.1025,0.012625,0.00475,0.555,0.004375,0.000625,0.007375,0.001125
11:33:01,11:40:10,0.04025,0.008375,0.17475,0.07375,0.109,0.013625,0.004,0.563125,0.004125,0.000625,0.00725,0.001125
11:34:39,11:40:00,0.035125,0.006125,0.176375,0.065,0.108875,0.012875,0.005,0.575875,0.005375,0.00075,0.0075,0.001125
11:36:14,11:40:53,0.0335,0.00525,0.17225,0.062875,0.109375,0.0135,0.004,0.586375,0.004125,0.000625,0.007,0.001125
11:37:27,11:41:20,0.033875,0.0255,0.173375,0.063625,0.10725,0.01375,0.00475,0.563375,0.005125,0.000625,0.007625,0.001125
11:37:27,11:41:37,0.030625,0.00475,0.168125,0.07975,0.102875,0.012375,0.006375,0.579625,0.00675,0.000625,0.007,0.001125
11:38:15,11:42:00,0.031625,0.00475,0.16925,0.07675,0.10425,0.01275,0.008375,0.575,0.007875,0.000625,0.007625,0.001125
11:39:27,11:42:05,0.03025,0.00475,0.1655,0.0675,0.100625,0.012125,0.006,0.5975,0.00625,0.000625,0.00775,0.001125
