start_time,end_time,FILE-CREATE,FILE-DELETE,FILE-MODIFY,FILE-READ,FILE-WRITE,FILE-RENAME,PROCESS-CREATE,PROCESS-OPEN,PROCESS-TERMINATE,REGISTRY-ADD,REGISTRY-EDIT,REGISTRY-REMOVE
20:06:03,20:27:39,0.0685,0.00125,0.286625,0.164125,0.217625,0.03225,0.007625,0.2065,0.00775,0.000125,0.007625,0.0
12:18:56,20:31:12,0.06875,0.00125,0.287875,0.1665,0.218,0.032375,0.007875,0.2015,0.007875,0.000125,0.007875,0.0
20:06:03,20:33:32,0.0675,0.00425,0.29375,0.166375,0.2105,0.030625,0.00825,0.202875,0.008125,0.000125,0.007625,0.0
20:09:19,20:34:12,0.062,0.00125,0.31775,0.190125,0.19425,0.02825,0.007125,0.18475,0.00725,0.000125,0.007125,0.0
20:11:24,20:37:26,0.069125,0.002,0.28575,0.166375,0.21625,0.031875,0.00775,0.204,0.007625,0.000125,0.009125,0.0
20:14:12,20:38:41,0.06475,0.0025,0.284,0.180875,0.200375,0.029375,0.007875,0.204,0.007625,0.00075,0.01725,0.000625
20:17:24,20:39:54,0.062375,0.0015,0.325875,0.165375,0.2045,0.029125,0.007125,0.188875,0.007125,0.000125,0.008,0.0
20:17:42,20:40:14,0.06,0.002125,0.331375,0.172875,0.191,0.027875,0.008375,0.18925,0.008375,0.00025,0.0085,0.0
20:21:03,20:41:32,0.063375,0.002375,0.2765,0.19475,0.20725,0.029125,0.008125,0.200625,0.008,0.000625,0.0085,0.00075
20:24:17,20:41:27,0.060125,0.00125,0.2625,0.200875,0.193625,0.027875,0.0115,0.22225,0.011875,0.000125,0.008,0.0
20:27:39,20:42:21,0.06025,0.00125,0.259375,0.1755,0.19175,0.02775,0.01075,0.2545,0.011125,0.000125,0.007625,0.0
20:31:13,20:42:28,0.058625,0.00125,0.25575,0.17275,0.189625,0.02725,0.010375,0.267125,0.010125,0.000125,0.007,0.0
20:33:32,20:42:33,0.058625,0.00125,0.2565,0.16775,0.189875,0.02725,0.0105,0.271,0.01025,0.000125,0.006875,0.0
20:34:13,20:42:42,0.058875,0.00125,0.255375,0.166875,0.18925,0.027375,0.009875,0.273625,0.0105,0.000125,0.006875,0.0
20:37:26,20:42:51,0.058625,0.00125,0.257,0.169375,0.189125,0.02725,0.0115,0.268125,0.01075,0.000125,0.006875,0.0
20:38:41,20:42:56,0.058875,0.00125,0.25675,0.171875,0.1885,0.027375,0.010125,0.2675,0.01075,0.000125,0.006875,0.0
20:39:54,20:43:05,0.058625,0.00125,0.2565,0.172375,0.189625,0.02725,0.009875,0.26775,0.0095,0.000125,0.007125,0.0
20:40:14,20:43:12,0.058875,0.00125,0.25575,0.16975,0.188,0.027375,0.010625,0.270875,0.0105,0.000125,0.006875,0.0
20:41:28,20:43:20,0.058875,0.00125,0.25725,0.1705,0.189375,0.027375,0.0095,0.2695,0.009375,0.000125,0.006875,0.0
20:41:28,20:42:58,0.059875,0.00125,0.2615,0.181125,0.194875,0.028,0.00725,0.25175,0.00725,0.000125,0.007,0.0
20:42:21,20:44:47,0.062625,0.00125,0.2725,0.172875,0.202,0.02975,0.00775,0.235625,0.008125,0.000125,0.007375,0.0
20:42:28,20:47:07,0.066125,0.00125,0.28025,0.166,0.213,0.030625,0.008125,0.218625,0.008,0.000125,0.007875,0.0
20:42:33,20:49:25,0.0655,0.00125,0.276875,0.161,0.2095,0.030625,0.0075,0.232375,0.007625,0.000125,0.007625,0.0
20:42:42,20:52:29,0.06875,0.002,0.28375,0.166875,0.21725,0.03175,0.008,0.2055,0.007875,0.000125,0.008125,0.0
20:42:51,20:56:00,0.069,0.00125,0.28875,0.1655,0.21925,0.03225,0.007875,0.200125,0.008,0.000125,0.007875,0.0
20:42:56,20:59:15,0.068125,0.00125,0.286375,0.165,0.217125,0.032125,0.007625,0.207,0.007625,0.000125,0.007625,0.0
20:43:05,21:01:42,0.066625,0.00125,0.290125,0.16275,0.21125,0.031,0.007625,0.21425,0.007375,0.000125,0.007625,0.0
20:43:12,21:04:51,0.067375,0.00125,0.283375,0.163625,0.213375,0.031625,0.007625,0.215875,0.007875,0.000125,0.007875,0.0
20:43:20,21:07:43,0.068875,0.002,0.283375,0.164875,0.217,0.0315,0.008125,0.207625,0.007625,0.000125,0.008875,0.0
20:42:58,21:08:57,0.07225,0.01725,0.288125,0.16875,0.201875,0.028875,0.007625,0.194125,0.0075,0.00225,0.010125,0.00125
20:44:47,21:11:06,0.06525,0.00175,0.2785,0.179,0.21525,0.030375,0.008625,0.203625,0.00925,0.00025,0.008125,0.0
20:47:07,21:11:53,0.064875,0.004125,0.27525,0.176125,0.197625,0.029625,0.0075,0.2285,0.00875,0.000125,0.0075,0.0
20:49:26,21:11:57,0.06,0.001375,0.321875,0.1595,0.18925,0.027625,0.008125,0.21425,0.008125,0.000875,0.008375,0.000625
20:52:29,21:12:01,0.0615,0.00825,0.284875,0.1765,0.192625,0.0275,0.008875,0.22375,0.007,0.00125,0.0075,0.000375
20:56:00,21:12:07,0.061875,0.00525,0.275375,0.197125,0.191875,0.02725,0.007625,0.2195,0.007125,0.000125,0.006875,0.0
20:59:15,21:12:17,0.059,0.0015,0.306625,0.175,0.188375,0.02725,0.007125,0.221125,0.007,0.000125,0.006875,0.0
21:01:42,21:12:18,0.05925,0.00125,0.275,0.187375,0.1895,0.027375,0.00725,0.2305,0.007125,0.004125,0.010625,0.000625
