start_time,end_time,FILE-CREATE,FILE-DELETE,FILE-MODIFY,FILE-READ,FILE-WRITE,FILE-RENAME,PROCESS-CREATE,PROCESS-OPEN,PROCESS-TERMINATE,REGISTRY-ADD,REGISTRY-EDIT,REGISTRY-REMOVE
04:44:02,04:56:53,0.0688,0.0028,0.256,0.1256,0.2222,0.0326,0.0068,0.2664,0.0066,0.001,0.01,0.0012
09:01:06,05:00:02,0.073,0.0032,0.2616,0.1016,0.222,0.0358,0.0074,0.2762,0.0076,0.0002,0.0106,0.0008
09:02:02,05:00:29,0.0586,0.0012,0.3332,0.131,0.1884,0.0286,0.0066,0.2394,0.0062,0.0002,0.0064,0.0002
09:02:03,05:00:33,0.0568,0.0012,0.3044,0.1864,0.1806,0.028,0.0058,0.2244,0.0056,0.0002,0.0064,0.0002
09:04:53,05:01:12,0.0614,0.0014,0.2796,0.1496,0.1906,0.0406,0.008,0.2532,0.0062,0.0002,0.009,0.0002
04:44:02,05:01:23,0.0782,0.0242,0.2306,0.162,0.2002,0.0366,0.0058,0.2482,0.0062,0.0004,0.0074,0.0002
04:47:12,05:01:41,0.0584,0.0012,0.2738,0.1268,0.1856,0.0282,0.0102,0.299,0.0098,0.0002,0.0066,0.0002
04:49:05,05:02:06,0.06,0.0012,0.2252,0.1256,0.1896,0.0284,0.0126,0.3356,0.013,0.0002,0.0084,0.0002
04:52:01,05:02:12,0.057,0.0012,0.2152,0.1094,0.1876,0.0276,0.0106,0.3744,0.0098,0.0002,0.0068,0.0002
04:54:46,05:02:20,0.0572,0.0016,0.2188,0.1074,0.1822,0.0278,0.0104,0.3766,0.0112,0.0002,0.0064,0.0002
04:56:55,05:02:27,0.0568,0.0012,0.218,0.1136,0.1826,0.0274,0.0118,0.3714,0.0104,0.0002,0.0064,0.0002
05:00:02,05:02:34,0.0568,0.0012,0.2166,0.1018,0.1812,0.0276,0.0108,0.3858,0.0114,0.0002,0.0064,0.0002
05:00:29,05:02:42,0.0566,0.0012,0.2172,0.107,0.18,0.0274,0.0106,0.383,0.0102,0.0002,0.0064,0.0002
